AGECL,HHSEX,EDCL,KIDS,MARRIED,HOUSECL,OCCAT2,LIFECL,INCCAT,NWCAT,WSAVED,SPENDMOR,KNOWL,Risk_tolerance
5,2,4,0,2,1,4,6,6,5,3,2,8,0.48215586307356156
5,2,4,0,2,1,4,6,6,5,3,2,8,0.4659176029962547
2,1,2,1,2,2,2,4,3,1,3,4,6,0.0
2,1,2,1,2,2,2,4,3,1,3,4,6,0.0
2,1,2,1,2,2,2,4,3,1,3,4,6,0.0
2,1,2,1,2,2,2,4,3,1,3,4,6,0.0
2,1,2,1,2,2,2,4,3,1,3,4,6,0.0
4,1,1,0,2,1,3,5,3,2,3,5,-1,0.9929078014184397
4,1,1,0,2,1,3,5,3,2,3,5,-1,0.9922680412371134
4,1,1,0,2,1,3,5,3,2,3,5,-1,0.9922680412371134
4,1,1,0,2,1,3,5,3,2,3,5,-1,0.9922680412371134
4,1,1,0,2,1,3,5,3,2,3,5,-1,0.9922680412371134
5,1,4,0,1,1,4,6,6,5,3,4,8,0.6306637898210433
5,1,4,0,1,1,4,6,6,5,3,4,8,0.6306637898210433
5,1,4,0,1,1,4,6,6,5,3,4,8,0.6306637898210433
5,1,4,0,1,1,4,6,6,5,3,4,8,0.6306637898210433
5,1,4,0,1,1,4,6,6,5,3,4,8,0.6306637898210433
5,2,2,0,2,2,2,5,2,1,3,5,8,0.0
5,2,2,0,2,2,2,5,2,1,3,5,8,0.0
5,2,2,0,2,2,2,5,2,1,3,5,8,0.0
5,2,2,0,2,2,2,5,2,1,3,5,8,0.0
5,2,2,0,2,2,2,5,2,1,3,5,8,0.0
6,1,4,0,1,1,4,6,6,5,3,5,8,0.9820986927334825
6,1,4,0,1,1,4,6,6,5,3,5,8,0.9866678361547233
6,1,4,0,1,1,4,6,6,5,3,5,8,0.981120357719538
6,1,4,0,1,1,4,6,6,5,3,5,8,0.987811723197819
6,1,4,0,1,1,4,6,6,5,3,5,8,0.9866678361547233
1,2,3,2,2,2,1,4,1,1,2,5,10,0.16129032258064516
1,2,3,2,2,2,1,4,1,1,2,5,10,0.16
1,2,3,2,2,2,1,4,1,1,2,5,10,0.16
1,2,3,2,2,2,1,4,1,1,2,5,10,0.16129032258064516
1,2,3,2,2,2,1,4,1,1,2,5,10,0.16129032258064516
1,1,4,1,1,1,1,3,4,2,3,4,7,0.0
1,1,4,1,1,1,1,3,4,2,3,4,7,0.0
1,1,4,1,1,1,1,3,4,2,3,4,7,0.0
1,1,4,1,1,1,1,3,4,2,3,4,7,0.0
1,1,4,1,1,1,1,3,4,2,3,4,7,0.0
4,2,3,0,2,2,4,6,4,4,3,5,7,0.41365824308062576
4,2,3,0,2,2,4,6,4,4,3,5,7,0.41412795125666413
4,2,3,0,2,2,4,6,4,4,3,5,7,0.41502570834700797
4,2,3,0,2,2,4,6,6,4,3,5,7,0.41412795125666413
4,2,3,0,2,2,4,6,4,4,3,5,7,0.4138937377263801
2,1,4,5,1,1,4,3,1,2,3,4,5,0.0
2,1,4,5,1,1,4,3,1,2,3,4,5,0.0
2,1,4,5,1,1,4,3,2,2,3,4,5,0.0
2,1,4,5,1,1,4,3,2,2,3,4,5,0.0
2,1,4,5,1,1,4,3,1,2,3,4,5,0.0
6,2,2,0,2,1,4,6,2,4,3,4,10,0.4895833333333333
6,2,2,0,2,1,4,6,2,4,3,4,10,0.4895833333333333
6,2,2,0,2,1,4,6,2,4,3,4,10,0.4895833333333333
6,2,2,0,2,1,4,6,2,4,3,4,10,0.4895833333333333
6,2,2,0,2,1,4,6,2,4,3,4,10,0.4895833333333333
5,1,3,0,1,1,1,5,6,5,3,4,8,0.3917451122375091
5,1,3,0,1,1,1,5,6,5,3,4,8,0.3917451122375091
5,1,3,0,1,1,1,5,6,5,3,4,8,0.3917451122375091
5,1,3,0,1,1,1,5,6,5,3,4,8,0.3917451122375091
5,1,3,0,1,1,1,5,6,5,3,4,8,0.3917451122375091
4,1,4,0,1,1,2,5,6,2,1,2,9,0.0
4,1,4,0,1,1,2,5,6,2,1,2,9,0.0
4,1,4,0,1,1,2,5,6,2,1,2,9,0.0
4,1,4,0,1,1,2,5,6,2,1,2,9,0.0
4,1,4,0,1,1,2,5,6,2,1,2,9,0.0
1,1,4,0,1,2,1,2,3,4,3,2,8,0.5590551181102362
1,1,4,0,1,2,1,2,3,4,3,2,8,0.5590551181102362
1,1,4,0,1,2,1,2,3,4,3,2,8,0.5590551181102362
1,1,4,0,1,2,1,2,3,4,3,2,8,0.5590551181102362
1,1,4,0,1,2,1,2,3,4,3,2,8,0.5590551181102362
6,1,3,0,2,2,3,5,3,2,3,5,-1,0.0
6,1,3,0,2,2,3,5,3,2,3,5,-1,0.0
6,1,3,0,2,2,3,5,3,2,3,5,-1,0.0
6,1,3,0,2,2,3,5,3,2,3,5,-1,0.0
6,1,3,0,2,2,3,5,3,2,3,5,-1,0.0
4,1,2,1,1,1,1,5,6,5,3,4,5,0.9193548387096774
4,1,2,1,1,1,1,5,6,5,3,4,5,0.9193548387096774
4,1,2,1,1,1,1,5,6,5,3,4,5,0.9193548387096774
4,1,2,1,1,1,1,5,6,5,3,4,5,0.9193548387096774
4,1,2,1,1,1,1,5,6,5,3,4,5,0.9193548387096774
3,1,3,2,1,1,3,3,4,4,3,4,10,0.5006459948320413
3,1,3,2,1,1,3,3,4,4,3,4,10,0.5484558040468583
3,1,3,2,1,1,3,3,4,4,3,4,10,0.5776965265082267
3,1,3,2,1,1,3,3,4,4,3,4,10,0.4370771312584574
3,1,3,2,1,1,3,3,4,4,3,4,10,0.5918199929684753
5,1,4,0,1,1,1,5,5,4,3,2,10,0.9411498415572658
5,1,4,0,1,1,1,5,5,4,3,2,10,0.9208622471578326
5,1,4,0,1,1,1,5,5,4,3,2,10,0.8003336327473374
5,1,4,0,1,1,1,5,5,4,3,2,10,0.9541073887104177
5,1,4,0,1,1,1,5,5,4,3,2,10,0.9263329867815239
2,2,3,0,2,1,2,1,1,1,3,3,5,0.0
2,2,3,0,2,1,2,1,1,1,3,3,5,0.0
2,2,3,0,2,1,2,1,1,1,3,3,5,0.0
2,2,3,0,2,1,2,1,1,1,3,3,5,0.0
2,2,3,0,2,1,2,1,1,1,3,3,5,0.0
2,1,3,0,2,1,1,1,3,3,3,4,7,0.884787018255578
2,1,3,0,2,1,1,1,3,3,3,4,7,0.6476652516676774
2,1,3,0,2,1,1,1,3,3,3,4,7,0.8876037213980387
2,1,3,0,2,1,1,1,3,4,3,4,7,0.9564221728295279
2,1,3,0,2,1,1,1,3,4,3,4,7,0.757645968489342
1,1,4,2,1,1,2,3,4,4,2,3,6,0.7993367034806967
1,1,4,2,1,1,2,3,4,3,2,3,6,0.4664964460699745
1,1,4,2,1,1,2,3,4,4,2,3,6,0.6849760299016819
1,1,4,2,1,1,2,3,4,4,2,3,6,0.5654211221915175
1,1,4,2,1,1,2,3,4,4,2,3,6,0.7228129688825102
4,1,4,0,2,1,1,5,1,5,1,2,9,0.0
4,1,4,0,2,1,1,5,1,5,1,2,9,0.0
4,1,4,0,2,1,1,5,1,5,1,2,9,0.0
4,1,4,0,2,1,1,5,1,5,1,2,9,0.0
4,1,4,0,2,1,1,5,1,5,1,2,9,0.0
4,1,4,3,1,1,1,5,6,5,3,1,10,0.9805500767039229
4,1,4,3,1,1,1,5,6,5,3,1,10,0.9883452128684261
4,1,4,3,1,1,1,5,6,5,3,1,10,0.9843213852082563
4,1,4,3,1,1,1,5,6,5,3,1,10,0.981039059537353
4,1,4,3,1,1,1,5,6,5,3,1,10,0.9815068146121497
4,1,3,0,1,1,1,5,5,3,3,4,7,0.6582278481012658
4,1,3,0,1,1,1,5,5,3,3,4,7,0.6582278481012658
4,1,3,0,1,1,1,5,5,3,3,4,7,0.6582278481012658
4,1,3,0,1,1,1,5,5,3,3,4,7,0.6582278481012658
4,1,3,0,1,1,1,5,5,3,3,4,7,0.6582278481012658
3,1,1,1,2,1,3,4,2,1,3,1,4,0.0
3,1,1,1,2,1,3,4,2,1,3,1,4,0.0
3,1,1,1,2,1,3,4,2,1,3,1,4,0.0
3,1,1,1,2,1,3,4,2,1,3,1,4,0.0
3,1,1,1,2,1,3,4,2,1,3,1,4,0.0
3,1,2,2,1,1,3,3,3,4,3,1,9,0.3389535894316009
3,1,2,2,1,1,3,3,3,5,3,1,9,0.3142857142857143
3,1,2,2,1,1,3,3,3,4,3,1,9,0.32497678737233054
3,1,2,2,1,1,3,3,3,5,3,1,9,0.29802842732691426
3,1,2,2,1,1,3,3,3,4,3,1,9,0.3293918918918919
2,2,3,2,2,1,1,4,3,2,2,2,8,0.0
2,2,3,2,2,1,1,4,3,2,2,2,8,0.0
2,2,3,2,2,1,1,4,3,2,2,2,8,0.0
2,2,3,2,2,1,1,4,3,2,2,2,8,0.0
2,2,3,2,2,1,1,4,3,2,2,2,8,0.0
1,1,3,0,2,2,3,1,2,1,3,1,9,0.010309278350515464
1,1,3,0,2,2,3,1,2,1,3,1,9,0.010309278350515464
1,1,3,0,2,2,3,1,2,1,3,1,9,0.010309278350515464
1,1,3,0,2,2,3,1,2,1,3,1,9,0.010309278350515464
1,1,3,0,2,2,3,1,2,1,3,1,9,0.010309278350515464
1,1,2,0,1,2,2,2,1,2,3,1,7,0.18944099378881987
1,1,2,0,1,2,2,2,1,2,3,1,7,0.24855907780979827
1,1,2,0,1,2,2,2,1,2,3,1,7,0.27754415475189237
1,1,2,0,1,2,2,2,1,2,3,1,7,0.20618556701030927
1,1,2,0,1,2,2,2,1,2,3,1,7,0.16569200779727095
4,1,1,0,1,1,1,5,6,5,3,4,7,0.6540697674418605
4,1,1,0,1,1,1,5,6,5,3,4,7,0.6642066420664207
4,1,1,0,1,1,1,5,6,5,3,4,7,0.6772009029345373
4,1,1,0,1,1,1,5,6,5,3,4,7,0.683371298405467
4,1,1,0,1,1,1,5,6,5,3,4,7,0.6664198445020363
5,1,4,0,1,1,1,5,5,4,3,5,8,0.7190635451505016
5,1,4,0,1,1,1,5,5,4,3,5,8,0.7236842105263158
5,1,4,0,1,1,1,5,5,4,3,5,8,0.7462235649546828
5,1,4,0,1,1,1,5,5,4,3,5,8,0.7511111111111111
5,1,4,0,1,1,1,5,5,4,3,5,8,0.7190635451505016
5,1,4,0,1,1,1,5,6,5,3,5,10,0.6425531914893617
5,1,4,0,1,1,1,5,6,5,3,5,10,0.7044334975369458
5,1,4,0,1,1,1,5,5,5,3,5,10,0.8018018018018018
5,1,4,0,1,1,1,5,6,5,3,5,10,0.5862068965517241
5,1,4,0,1,1,1,5,5,5,3,5,10,0.908256880733945
1,2,4,1,2,2,1,4,4,2,3,1,8,0.830034924330617
1,2,4,1,2,2,1,4,4,2,3,1,8,0.8266033254156769
1,2,4,1,2,2,1,4,4,2,3,1,8,0.8197530864197531
1,2,4,1,2,2,1,4,4,2,3,1,8,0.8256658595641646
1,2,4,1,2,2,1,4,4,2,3,1,8,0.8217338217338217
6,2,2,0,2,2,4,6,1,1,2,5,10,0.0
6,2,2,0,2,2,4,6,1,1,2,5,10,0.0
6,2,2,0,2,2,4,6,1,1,2,5,10,0.0
6,2,2,0,2,2,4,6,1,1,2,5,10,0.0
6,2,2,0,2,2,4,6,1,1,2,5,10,0.0
4,1,4,0,1,1,1,5,6,5,3,5,10,0.21244681842178814
4,1,4,0,1,1,1,5,6,5,3,5,10,0.223082038570824
4,1,4,0,1,1,1,5,6,5,3,5,10,0.19642800494876755
4,1,4,0,1,1,1,5,6,5,3,5,10,0.20409756097560974
4,1,4,0,1,1,1,5,6,5,3,5,10,0.2581472628694689
1,2,3,2,1,1,1,3,2,2,3,5,5,0.25906735751295334
1,2,3,2,1,1,1,3,2,2,3,5,5,0.24630541871921183
1,2,3,2,1,1,1,3,1,1,3,5,5,0.28901734104046245
1,2,3,2,1,1,1,3,2,2,3,5,5,0.2901353965183752
1,2,3,2,1,1,1,3,2,2,3,5,5,0.26881720430107525
5,2,4,0,2,1,4,6,6,5,1,5,10,0.9942426926483614
5,2,4,0,2,1,4,6,6,5,1,5,10,0.9942426926483614
5,2,4,0,2,1,4,6,6,5,1,5,10,0.9942426926483614
5,2,4,0,2,1,4,6,6,5,1,5,10,0.9942426926483614
5,2,4,0,2,1,4,6,6,5,1,5,10,0.9942426926483614
2,1,4,3,1,1,2,3,5,3,3,4,5,0.6271929824561403
2,1,4,3,1,1,2,3,5,3,3,4,5,0.6137339055793991
2,1,4,3,1,1,2,3,5,3,3,4,5,0.6355555555555555
2,1,4,3,1,1,2,3,5,3,3,4,5,0.6412556053811659
2,1,4,3,1,1,2,3,5,3,3,4,5,0.6150537634408603
1,1,4,1,1,2,1,3,3,1,3,2,5,0.0
1,1,4,1,1,2,1,3,3,1,3,2,5,0.0
1,1,4,1,1,2,1,3,3,1,3,2,5,0.0
1,1,4,1,1,2,1,3,3,1,3,2,5,0.0
1,1,4,1,1,2,1,3,3,1,3,2,5,0.0
5,2,4,0,2,1,4,6,4,3,3,5,8,0.5565265384969184
5,2,4,0,2,1,4,6,4,3,3,5,8,0.5494002380734365
5,2,4,0,2,1,4,6,4,3,3,5,8,0.5514538328320117
5,2,4,0,2,1,4,6,4,3,3,5,8,0.5596492864471598
5,2,4,0,2,1,4,6,4,3,3,5,8,0.5515041020966271
3,1,2,0,1,2,4,2,1,1,3,4,5,0.0
3,1,2,0,1,2,4,2,1,1,3,4,5,0.0
3,1,2,0,1,2,4,2,1,1,3,4,5,0.0
3,1,2,0,1,2,4,2,1,1,3,4,5,0.0
3,1,2,0,1,2,4,2,1,1,3,4,5,0.0
3,1,2,0,1,2,1,2,4,2,3,5,9,0.0
3,1,2,0,1,2,1,2,4,2,3,5,9,0.0
3,1,2,0,1,2,1,2,4,2,3,5,9,0.0
3,1,2,0,1,2,1,2,4,1,3,5,9,0.0
3,1,2,0,1,2,1,2,4,2,3,5,9,0.0
6,1,3,0,1,1,4,6,3,3,3,5,10,0.6666666666666666
6,1,3,0,1,1,4,6,3,2,3,5,10,0.6666666666666666
6,1,3,0,1,1,4,6,3,3,3,5,10,0.6666666666666666
6,1,3,0,1,1,4,6,3,2,3,5,10,0.6666666666666666
6,1,3,0,1,1,4,6,3,2,3,5,10,0.6666666666666666
3,1,2,1,2,1,2,4,2,2,3,4,8,0.02261761158021713
3,1,2,1,2,1,2,4,2,2,3,4,8,0.022281639928698752
3,1,2,1,2,1,2,4,2,2,3,4,8,0.022621022470215652
3,1,2,1,2,1,2,4,2,2,3,4,8,0.022619316896629722
3,1,2,1,2,1,2,4,2,2,3,4,8,0.022283294956547576
3,1,3,3,1,1,2,3,2,2,2,1,10,0.0
3,1,3,3,1,1,2,3,2,2,2,1,10,0.0
3,1,3,3,1,1,2,3,2,2,2,1,10,0.0
3,1,3,3,1,1,2,3,2,2,2,1,10,0.0
3,1,3,3,1,1,2,3,2,2,2,1,10,0.0
4,1,4,0,1,1,4,6,6,5,3,1,9,0.994120515100238
4,1,4,0,1,1,4,6,6,5,3,1,9,0.994120515100238
4,1,4,0,1,1,4,6,6,5,3,1,9,0.994120515100238
4,1,4,0,1,1,4,6,6,5,3,1,9,0.994120515100238
4,1,4,0,1,1,4,6,6,5,3,1,9,0.994120515100238
5,1,4,0,2,1,4,6,3,5,3,5,10,0.5018802429852474
5,1,4,0,2,1,4,6,3,5,3,5,10,0.5025707871677891
5,1,4,0,2,1,4,6,3,5,3,5,10,0.5031537736533024
5,1,4,0,2,1,4,6,3,5,3,5,10,0.5027164070988772
5,1,4,0,2,1,4,6,3,5,3,5,10,0.5005770340450086
5,1,3,0,2,2,4,6,1,1,3,4,8,0.0
5,1,3,0,2,2,4,6,1,1,3,4,8,0.0
5,1,3,0,2,2,4,6,1,1,3,4,8,0.0
5,1,3,0,2,2,4,6,1,1,3,4,8,0.0
5,1,3,0,2,2,4,6,1,1,3,4,8,0.0
4,1,4,2,1,1,1,5,6,5,3,2,10,0.9515514425694066
4,1,4,2,1,1,1,5,6,5,3,2,10,0.9527701125026533
4,1,4,2,1,1,1,5,6,5,3,2,10,0.9519827353655247
4,1,4,2,1,1,1,5,6,5,3,2,10,0.9517850371092692
4,1,4,2,1,1,1,5,6,5,3,2,10,0.9511042742555763
4,1,4,0,1,2,4,6,1,1,2,5,8,0.0
4,1,4,0,1,2,4,6,1,1,2,5,8,0.0
4,1,4,0,1,2,4,6,1,1,2,5,8,0.0
4,1,4,0,1,2,4,6,1,1,2,5,8,0.0
4,1,4,0,1,2,4,6,1,1,2,5,8,0.0
3,1,2,0,2,1,4,1,2,3,2,5,5,0.0
3,1,2,0,2,1,4,1,1,3,2,5,5,0.0
3,1,2,0,2,1,4,1,1,3,2,5,5,0.0
3,1,2,0,2,1,4,1,1,3,2,5,5,0.0
3,1,2,0,2,1,4,1,1,3,2,5,5,0.0
2,1,4,2,1,1,1,3,6,4,3,5,8,0.624896127638358
2,1,4,2,1,1,1,3,6,4,3,5,8,0.6176845044971047
2,1,4,2,1,1,1,3,6,4,3,5,8,0.6164439708172801
2,1,4,2,1,1,1,3,6,4,3,5,8,0.6217702261358469
2,1,4,2,1,1,1,3,6,4,3,5,8,0.6187008926734954
5,2,2,1,2,2,4,6,2,1,2,3,8,0.0
5,2,2,1,2,2,4,6,2,1,2,3,8,0.0
5,2,2,1,2,2,4,6,2,1,2,3,8,0.0
5,2,2,1,2,2,4,6,2,1,2,3,8,0.0
5,2,2,1,2,2,4,6,2,1,2,3,8,0.0
4,1,4,2,1,1,4,6,6,5,3,2,10,0.9545661850232101
4,1,4,2,1,1,4,6,6,5,3,2,10,0.9545661850232101
4,1,4,2,1,1,4,6,6,5,3,2,10,0.9545661850232101
4,1,4,2,1,1,4,6,6,5,3,2,10,0.9545661850232101
4,1,4,2,1,1,4,6,6,5,3,2,10,0.9545661850232101
2,1,4,2,1,1,2,3,3,2,3,2,10,0.003472222222222222
2,1,4,2,1,1,2,3,3,2,3,2,10,0.0034711265383401703
2,1,4,2,1,1,2,3,3,2,3,2,10,0.003472222222222222
2,1,4,2,1,1,2,3,3,2,3,2,10,0.0034711265383401703
2,1,4,2,1,1,2,3,3,2,3,2,10,0.003472222222222222
5,1,3,0,2,1,4,6,3,4,3,3,9,0.8322929671244278
5,1,3,0,2,1,4,6,3,4,3,3,9,0.8322929671244278
5,1,3,0,2,1,4,6,3,4,3,3,9,0.8322929671244278
5,1,3,0,2,1,4,6,3,4,3,3,9,0.8322929671244278
5,1,3,0,2,1,4,6,3,4,3,3,9,0.8322929671244278
4,1,3,0,1,1,4,6,4,3,3,5,8,0.12324929971988796
4,1,3,0,1,1,4,6,4,3,3,5,8,0.12324929971988796
4,1,3,0,1,1,4,6,4,3,3,5,8,0.12324929971988796
4,1,3,0,1,1,4,6,4,3,3,5,8,0.12324929971988796
4,1,3,0,1,1,4,6,4,3,3,5,8,0.12324929971988796
2,1,1,1,1,2,2,3,3,1,3,4,7,0.0
2,1,1,1,1,2,2,3,3,1,3,4,7,0.0
2,1,1,1,1,2,2,3,3,1,3,4,7,0.0
2,1,1,1,1,2,2,3,3,1,3,4,7,0.0
2,1,1,1,1,2,2,3,3,1,3,4,7,0.0
1,1,3,3,1,2,2,3,4,2,3,4,10,0.6574585635359116
1,1,3,3,1,2,2,3,4,2,3,4,10,0.6718480138169257
1,1,3,3,1,2,2,3,4,2,3,4,10,0.933468972533062
1,1,3,3,1,2,2,3,4,2,3,4,10,0.6467991169977925
1,1,3,3,1,2,2,3,4,2,3,4,10,0.6468682505399568
5,2,4,0,2,1,1,5,4,5,3,5,5,0.5078740157480315
5,2,4,0,2,1,1,5,4,4,3,5,5,0.477533960292581
5,2,4,0,2,1,1,5,4,4,3,5,5,0.491869918699187
5,2,4,0,2,1,1,5,4,5,3,5,5,0.5187680461982676
5,2,4,0,2,1,1,5,4,5,3,5,5,0.5150339476236664
1,1,4,2,2,1,2,4,3,3,2,5,6,0.11890606420927467
1,1,4,2,2,1,2,4,2,3,2,5,6,0.10147133434804667
1,1,4,2,2,1,2,4,2,3,2,5,6,0.1019367991845056
1,1,4,2,2,1,2,4,3,3,2,5,6,0.09560229445506692
1,1,4,2,2,1,2,4,3,3,2,5,6,0.1122334455667789
4,1,3,0,1,2,1,5,2,4,3,4,10,0.7739938080495357
4,1,3,0,1,2,1,5,2,2,3,4,10,0.7739938080495357
4,1,3,0,1,2,1,5,2,4,3,4,10,0.764525993883792
4,1,3,0,1,2,1,5,2,2,3,4,10,0.7575757575757576
4,1,3,0,1,2,1,5,2,3,3,4,10,0.7418397626112759
4,1,4,0,1,1,1,5,6,5,3,4,10,0.6988902186921989
4,1,4,0,1,1,1,5,6,5,3,4,10,0.8788865504507009
4,1,4,0,1,1,1,5,6,5,3,4,10,0.8601007274762171
4,1,4,0,1,1,1,5,6,5,3,4,10,0.8992040439096156
4,1,4,0,1,1,1,5,6,5,3,4,10,0.9094776119402985
5,2,3,0,2,2,4,6,2,1,2,5,10,0.0
5,2,3,0,2,2,4,6,2,1,2,5,10,0.0
5,2,3,0,2,2,4,6,2,1,2,5,10,0.0
5,2,3,0,2,2,4,6,2,1,2,5,10,0.0
5,2,3,0,2,2,4,6,2,1,2,5,10,0.0
4,1,2,0,1,1,3,5,4,3,3,4,10,0.623608017817372
4,1,2,0,1,1,3,5,4,3,3,4,10,0.6406523005241701
4,1,2,0,1,1,3,5,4,3,3,4,10,0.582010582010582
4,1,2,0,1,1,3,5,4,3,3,4,10,0.5501930501930502
4,1,2,0,1,1,3,5,4,3,3,4,10,0.5384615384615384
6,2,2,0,2,2,4,6,1,1,2,4,10,0.0
6,2,2,0,2,2,4,6,1,1,2,4,10,0.0
6,2,2,0,2,2,4,6,1,1,2,4,10,0.0
6,2,2,0,2,2,4,6,1,1,2,4,10,0.0
6,2,2,0,2,2,4,6,1,1,2,4,10,0.0
2,2,4,0,2,2,1,1,5,2,3,2,5,0.5952380952380952
2,2,4,0,2,2,1,1,5,2,3,2,5,0.5882352941176471
2,2,4,0,2,2,1,1,5,2,3,2,5,0.6024096385542169
2,2,4,0,2,2,1,1,5,2,3,2,5,0.5988023952095808
2,2,4,0,2,2,1,1,5,2,3,2,5,0.5988023952095808
3,1,3,0,2,1,3,1,5,2,3,5,4,0.7842105263157895
3,1,3,0,2,1,3,1,5,2,3,5,4,0.7842105263157895
3,1,3,0,2,1,3,1,5,2,3,5,4,0.7842105263157895
3,1,3,0,2,1,3,1,5,2,3,5,4,0.7842105263157895
3,1,3,0,2,1,3,1,5,2,3,5,4,0.7842105263157895
2,1,4,3,1,1,1,3,6,3,3,5,7,0.2666788856304985
2,1,4,3,1,1,1,3,6,3,3,5,7,0.2666788856304985
2,1,4,3,1,1,1,3,6,3,3,5,7,0.2666544488225053
2,1,4,3,1,1,1,3,6,3,3,5,7,0.2666788856304985
2,1,4,3,1,1,1,3,6,3,3,5,7,0.2666788856304985
3,1,4,2,1,1,2,3,6,5,2,4,8,0.8297872340425532
3,1,4,2,1,1,2,3,6,5,2,4,8,0.8297872340425532
3,1,4,2,1,1,2,3,6,5,2,4,8,0.8297872340425532
3,1,4,2,1,1,2,3,6,5,2,4,8,0.8297872340425532
3,1,4,2,1,1,2,3,6,5,2,4,8,0.8297872340425532
3,1,3,1,1,1,3,3,4,2,3,5,10,0.06521739130434782
3,1,3,1,1,1,3,3,4,2,3,5,10,0.06521739130434782
3,1,3,1,1,1,3,3,4,2,3,5,10,0.06521739130434782
3,1,3,1,1,1,3,3,4,2,3,5,10,0.06521739130434782
3,1,3,1,1,1,3,3,4,2,3,5,10,0.06521739130434782
4,1,4,2,1,1,2,5,6,5,3,2,9,0.05887442630351366
4,1,4,2,1,1,2,5,6,5,3,2,9,0.06298603396286304
4,1,4,2,1,1,2,5,6,5,3,2,9,0.05291675413835042
4,1,4,2,1,1,2,5,6,5,3,2,9,0.062030786387080074
4,1,4,2,1,1,2,5,6,5,3,2,9,0.06292371617725999
2,2,3,3,2,1,1,4,3,3,3,5,8,0.0
2,2,3,3,2,1,1,4,3,3,3,5,8,0.0
2,2,3,3,2,1,1,4,3,3,3,5,8,0.0
2,2,3,3,2,1,1,4,3,3,3,5,8,0.0
2,2,3,3,2,1,1,4,3,3,3,5,8,0.0
5,2,3,1,2,1,4,6,1,3,3,4,10,0.0
5,2,3,1,2,1,4,6,1,3,3,4,10,0.0
5,2,3,1,2,1,4,6,1,3,3,4,10,0.0
5,2,3,1,2,1,4,6,1,3,3,4,10,0.0
5,2,3,1,2,1,4,6,1,3,3,4,10,0.0
2,1,1,0,1,1,2,2,4,3,2,5,7,0.5965362411802437
2,1,1,0,1,1,2,2,4,3,2,5,7,0.5965362411802437
2,1,1,0,1,1,2,2,4,3,2,5,7,0.5904761904761905
2,1,1,0,1,1,2,2,4,3,2,5,7,0.5904761904761905
2,1,1,0,1,1,2,2,4,3,2,5,7,0.5912269548633186
2,1,2,0,2,2,3,1,2,1,3,2,9,0.0
2,1,2,0,2,2,3,1,2,1,3,2,9,0.0
2,1,2,0,2,2,3,1,2,1,3,2,9,0.0
2,1,2,0,2,2,3,1,2,1,3,2,9,0.0
2,1,2,0,2,2,3,1,2,1,3,2,9,0.0
2,1,1,0,2,2,2,1,1,1,2,4,6,0.0
2,1,1,0,2,2,2,1,1,1,2,4,6,0.0
2,1,1,0,2,2,2,1,1,1,2,4,6,0.0
2,1,1,0,2,2,2,1,1,1,2,4,6,0.0
2,1,1,0,2,2,2,1,1,1,2,4,6,0.0
6,2,2,1,2,1,2,5,2,3,3,5,10,0.6830601092896175
6,2,2,1,2,1,2,5,2,3,3,5,10,0.6830601092896175
6,2,2,1,2,1,2,5,2,3,3,5,10,0.6830601092896175
6,2,2,1,2,1,2,5,2,3,3,5,10,0.6830601092896175
6,2,2,1,2,1,2,5,2,3,3,5,10,0.6830601092896175
3,1,4,2,1,1,2,3,6,2,3,5,5,0.8653846153846154
3,1,4,2,1,1,2,3,6,2,3,5,5,0.8653846153846154
3,1,4,2,1,1,2,3,6,2,3,5,5,0.8653846153846154
3,1,4,2,1,1,2,3,6,2,3,5,5,0.8653846153846154
3,1,4,2,1,1,2,3,6,2,3,5,5,0.8653846153846154
2,1,4,0,2,2,4,1,1,1,1,2,-1,0.0
2,1,4,0,2,2,4,1,1,1,1,2,-1,0.0
2,1,4,0,2,2,4,1,1,1,1,2,-1,0.0
2,1,4,0,2,2,4,1,1,1,1,2,-1,0.0
2,1,4,0,2,2,4,1,1,1,1,2,-1,0.0
4,1,4,0,1,1,1,5,6,5,3,5,7,0.8431686978832585
4,1,4,0,1,1,1,5,6,5,3,5,7,0.7495900438078791
4,1,4,0,1,1,1,5,6,5,3,5,7,0.7113784188967455
4,1,4,0,1,1,1,5,6,5,3,5,7,0.8694245435636699
4,1,4,0,1,1,1,5,6,5,3,5,7,0.8581109501331963
6,1,4,0,1,1,2,5,6,5,3,4,7,0.8373983739837398
6,1,4,0,1,1,2,5,6,5,3,4,7,0.8402839396628217
6,1,4,0,1,1,2,5,6,5,3,4,7,0.8344066237350506
6,1,4,0,1,1,2,5,6,5,3,4,7,0.8430688753269399
6,1,4,0,1,1,2,5,6,5,3,4,7,0.8430688753269399
1,1,4,1,1,1,1,3,4,1,3,4,7,0.7633587786259542
1,1,4,1,1,1,1,3,4,1,3,4,7,0.7575757575757576
1,1,4,1,1,1,1,3,4,1,3,4,7,0.7633587786259542
1,1,4,1,1,1,1,3,4,1,3,4,7,0.7751937984496124
1,1,4,1,1,1,1,3,4,1,3,4,7,0.7633587786259542
3,1,2,0,1,1,3,2,4,3,3,5,4,0.9749303621169917
3,1,2,0,1,1,3,2,4,3,3,5,4,0.9688346883468835
3,1,2,0,1,1,3,2,4,3,3,5,4,0.978391356542617
3,1,2,0,1,1,3,2,4,3,3,5,4,0.9718056388722256
3,1,2,0,1,1,3,2,4,3,3,5,4,0.9778085991678225
